question,language_code,answer
Question: Que Regulamento da Comissão Europeia se refere às propostas comunicadas relativas à importação de milho para Portugal a partir de países terceiros e por que motivo não foi dado seguimento às mesmas?,pt,"

Answer: O Regulamento (CE) n.o 170/2004 da Comissão não deu seguimento às propostas comunicadas de 23 a 29 de Janeiro de 2004, relativas à importação de milho para Portugal a partir de países terceiros, no âmbito do concurso referido no Regulamento (CE) n.o 2315/2003, devido à conclusão de que não era indicado proceder à fixação duma redução mínima do direito de importação, com base nos critérios estabelecidos nos artigos 6.o e 7.o do Regulamento (CE) n.o 1839/95."
Qual é o objectivo do programa de acção comunitária no domínio da protecção civil adoptado pelo Conselho da União Europeia em 19 de Dezembro de 1997?,pt,"

O programa de acção comunitária no domínio da protecção civil tem como objectivo contribuir para a protecção das pessoas, do ambiente e dos bens em caso de catástrofe natural ou tecnológica, sem prejuízo da repartição interna de competências nos Estados-membros. O seu objectivo é apoiar e complementar os esforços dos Estados-membros e facilitar a cooperação entre eles neste domínio."
Qual é o período de vigência do quadro comunitário de apoio para as intervenções estruturais comunitárias nas zonas elegíveis para o objetivo 2 da região do Condado de Borgonha (França)?,pt,"
De 1 de janeiro de 1989 a 31 de dezembro de 1991."
"Question: Qual é o objectivo do Programa Regional para a Irlanda do Norte, alterados pela decisão da Comissão de 9 de Abril de 1986?",pt,"

Answer: A decisão aprova uma alteração ao Programa Regional para a Irlanda do Norte que visa continuar a modernização, racionalização e expansão das instalações de comercialização, transformação e armazenamento nos sectores da carne bovina, ovina e suína, ovos e aves, subprodutos, leite e produtos lácteos, cereais e alimentos para gado, horticultura e floricultura, batatas e sementes. O seu objectivo é melhorar as técnicas de transformação e comercialização de produtos transformados e, assim, aumentar o valor dos produtos de base."
Question: Qual é a variedade de cânhamo excluída da lista de variedades elegíveis para auxílio no Regulamento (CEE) n.o 1164/89 após a alteração pelo Regulamento (CE) n.o 1283/1999?,pt,"

Answer: A variedade ""Fedora 19"" é excluída da lista de variedades de cânhamo elegíveis para auxílio no Regulamento (CEE) n.o 1164/89."
Qual é o objetivo da Decisão do Conselho de 2 de junho de 2005?,pt,"

O objetivo desta decisão é aprovar, em nome da Comunidade Europeia, o Acordo-Quadro relativo aos princípios gerais que regem a participação da Bósnia-Herzegovina em programas comunitários e estabelecer o quadro para a determinação dos termos e condições específicos dessa participação. Este acordo visa reforçar as relações entre a União Europeia e a Bósnia-Herzegovina, permitindo a esta última participar em programas comunitários e beneficiar da assistência financeira relacionada. "
P: Qual é o objetivo da Decisão do Conselho de 7 de Novembro de 1988?,pt,"

R: O objetivo é conceder ajuda excepcional da Comunidade para reconstruir as áreas afetadas pelos terremotos que ocorreram na Grécia em setembro de 1986. Esta decisão permite que os destinatários finais dos empréstimos concedidos pelo Banco Europeu de Investimento para investimentos nessas áreas sinistradas beneficiem de uma bonificação de juros do Orçamento Geral das Comunidades Europeias, num montante máximo de 100 milhões de ECUs."
"Que decisões foram tomadas pela Comissão das Comunidades Europeias em relação às diretivas para a produção de eurocheques uniformes e cartões eurocheque uniformes e seu acabamento, após consulta ao Comité Consultivo em matéria de acordos, decisões e práticas e posições dominantes?",pt,"

A Comissão decidiu, com base nos elementos de que dispunha, não intervir no que respeita às diretivas para a produção de eurocheques uniformes e cartões eurocheque uniformes ao abrigo do artigo 85.º do Tratado que institui a Comunidade Económica Europeia (TCEE). No entanto, declarou que o n.º 1 do artigo 85.º era aplicável às diretivas relativas ao acabamento dos referidos instrumentos. A Comissão concedeu uma isenção, em conformidade com o n.º 3 do artigo 85.º do TCEE, para o período entre 5 de junho de 1987 e 4 de junho de 2002, considerando que as diretivas contribuíam para o progresso económico, garantindo um elevado nível de segurança no sistema eurocheque enquanto meio de pagamento internacional, o que era essencial ao seu desenvolvimento e à manutenção da confiança dos seus utilizadores."
What is the purpose of the document?,pt,"

The document appears to be a general outline of a legal agreement, outlining the terms and conditions surrounding the employment of a worker with specific responsibilities. It appears to be a contract for the engagement of a construction worker for a particular project, outlining the roles, responsibilities, and rights of both parties involved. The detailed description of the site supervisor's duties and the project's goals indicate that this is a carefully planned and organized legal agreement"
"Perante o exposto no Regulamento (CE) n.º 1115/94, qual é o período em que é concedida a indemnização compensatória às organizações de produtores de atum e qual o seu valor por espécie?",pt,"

A indemnização compensatória é concedida no período compreendido entre 1 de Abril e 30 de Junho de 1993. O seu valor varia de acordo com a espécie em questão: albacora com mais de 10 kg - 250 ecus/tonelada; albacora com menos de 10 kg - 400 ecus/tonelada; gaiado - 300 ecus/tonelada; patudo - 300 ecus/tonelada e voador - 350 ecus/tonelada."
Qual é o objetivo do Regulamento (CE) n.o 2266/2002 da Comissão?,pt,"
Estabelecer valores forfetários de importação para determinados frutos e produtos hortícolas, que são usados para determinar o preço de entrada desses produtos na Comunidade Europeia. Esses valores são estabelecidos com referência ao Regulamento (CE) n.o 3223/94 e são atualizados periodicamente com base nos critérios definidos nesse regulamento. O objetivo é fixar os valores constantes no anexo do presente regulamento."
Question: Quais são as regras para a gestão dos contingentes quantitativos para a importação de determinados produtos têxteis em 2010?,pt,"

Answer: As regras para a gestão dos contingentes quantitativos para a importação de produtos têxteis em 2010 são as seguintes:
- Os contingentes serão distribuídos por ordem de chegada dos pedidos dos operadores, desde que as quantidades solicitadas não excedam determinadas quantidades máximas por operador. 
- Os operadores que possam provar que importaram quantidades superiores durante 2009 estão isentos das quantidades máximas e podem solicitar quantidades até às importadas em 2009. 
- Os importadores que tenham utilizado pelo menos metade das quantidades atribuídas podem solicitar quantidades adicionais até às quantidades máximas. 
- As quantidades disponíveis para importação são comunicadas pela Comissão às autoridades nacionais competentes a partir de 7 de Janeiro de 2010. 
- As licenças de importação são válidas durante nove meses após a emissão e até 31 de Dezembro de 2010. As autoridades nacionais podem prorrogar até três meses as licenças que tenham sido utilizadas em pelo menos 50% até 31 de Março de 2011."
Qual é o objetivo da Decisão da Comissão de 10 de julho de 2009?,pt,"
A Decisão da Comissão de 10 de julho de 2009 altera a Decisão 2008/456/CE, que estabelece regras de execução para o Fundo para as Fronteiras Externas. Em particular, a decisão prorroga o período de elegibilidade dos programas anuais, adapta o procedimento para apresentação dos programas anuais revisados pelos Estados-Membros e atualiza as regras de gestão e controlo dos Estados-Membros, bem como as normas de gestão administrativa e financeira. A decisão visa permitir que os Estados-Membros executem o Fundo de forma mais eficaz e aplicável. "
"Qual é o preço de referência para a campanha de 1993/1994 para os vinhos brancos que não os referidos no artigo 1o, ponto 3, do Regulamento (CEE) n.o 2025/93?",pt,"
4,31 ecus por % de álcool adquirido por hectolitro."
"O Regulamento (CE) nº 2474/95 altera o Regulamento (CE) nº 1015/94 no que se refere ao direito anti-dumping sobre as importações de sistemas de câmara de televisão originários do Japão, atualizando a lista de modelos isentos de direitos e clarificando a definição do produto para incluir explicitamente as cabeças de câmara com 4 ou mais sensores?",pt,
Qual é o objetivo principal do Regulamento (CEE) n.º 1566/83 do Conselho?,pt,"
O objetivo principal do Regulamento (CEE) n.º 1566/83 do Conselho é completar o Regulamento (CEE) n.º 1418/76, estabelecendo uma organização comum de mercado para o arroz, introduzindo disposições para garantir um conhecimento aprofundado da produção e das disponibilidades de arroz na Comunidade. O regulamento obriga os produtores agrícolas e as indústrias do setor a apresentarem declarações anuais de colheitas e existências, a fim de fornecer à Comissão informações precisas sobre o mercado do arroz, que são essenciais para uma boa gestão do mesmo."
"Perante o Regulamento (CEE) nº 3519/86, qual é o efeito prático nas zonas de montanha de Espanha e Portugal em que o prémio para os produtores de carne de caprino pode ser concedido e a partir de quando?",pt,"

O Regulamento (CEE) nº 3519/86 altera o Regulamento (CEE) nº 1065/86 para incluir todas as zonas de montanha de Espanha e Portugal, à excepção das zonas referidas no Anexo III do Regulamento (CEE) nº 1837/80, como áreas elegíveis para a concessão do prémio aos produtores de carne de caprino. Este prémio é concessionado a partir da campanha de comercialização que começa em 1986."
Quais são os requisitos para o controlo e registo da temperatura dos alimentos ultracongelados nos meios de transporte e nas instalações de armazenagem?,pt,"

Os meios de transporte e as instalações de armazenagem de alimentos ultracongelados devem ter equipamentos de registo adequados para controlar a temperatura do ar a intervalos frequentes e regulares. A partir de 2006, todos os equipamentos de medição devem cumprir com as normas europeias pertinentes (EN 12830, EN 13485 e EN 13486). Os registos de temperatura devem ser datados e guardados por um período mínimo de um ano pelo operador da empresa alimentar. No entanto, existem algumas isenções para os expositores de venda a retalho e para as instalações de armazenagem de pequena dimensão."
